mechanism,variable,replicate,a_boot,b_boot,ab_boot
单一伙伴来源份额（来源集中度）,source_share,97,-0.012841883676260686,-2.1120680059857393,0.027122931649220722
单一伙伴来源份额（来源集中度）,source_share,98,-0.01254365268168752,-2.2733107099228906,0.028515619982833227
单一伙伴来源份额（来源集中度）,source_share,99,-0.012597337869167488,-1.7650608244353096,0.022235067565042912
单一伙伴来源份额（来源集中度）,source_share,100,-0.01277751890173836,-2.025737635363329,0.025883900925817705
单一伙伴来源份额（来源集中度）,source_share,101,-0.012602137270821497,-2.4346178923942676,0.03068138888195068
单一伙伴来源份额（来源集中度）,source_share,102,-0.012720013921418801,-2.0559396248821384,0.026151580650097348
单一伙伴来源份额（来源集中度）,source_share,103,-0.012748087770363039,-2.07620361703332,0.026467625939085974
单一伙伴来源份额（来源集中度）,source_share,104,-0.012678102514497816,-1.9456178088627203,0.024666742034794187
单一伙伴来源份额（来源集中度）,source_share,105,-0.012648873283614503,-2.0913266540007136,0.02645292584110054
单一伙伴来源份额（来源集中度）,source_share,106,-0.012714214416931689,-2.2183582501721086,0.028204682446257578
单一伙伴来源份额（来源集中度）,source_share,107,-0.012672458080783284,-2.0698183875383607,0.026229686750914326
单一伙伴来源份额（来源集中度）,source_share,108,-0.012750232019654074,-2.359688648200607,0.03008657775870162
单一伙伴来源份额（来源集中度）,source_share,109,-0.012796717365818501,-2.149333448437887,0.027504412664559677
单一伙伴来源份额（来源集中度）,source_share,110,-0.01268038202031592,-2.1094701773413798,0.026748887709152267
单一伙伴来源份额（来源集中度）,source_share,111,-0.012727629562582091,-2.2546027883964292,0.02869574910147441
单一伙伴来源份额（来源集中度）,source_share,112,-0.012848312998148363,-2.218084768784012,0.02849864736576253
单一伙伴来源份额（来源集中度）,source_share,113,-0.01255170674333155,-2.053004116144191,0.025768705608694473
单一伙伴来源份额（来源集中度）,source_share,114,-0.01257740804737013,-2.1526605030885606,0.027074889534801895
单一伙伴来源份额（来源集中度）,source_share,115,-0.012823420154399535,-2.3681648642903603,0.030367973049681845
单一伙伴来源份额（来源集中度）,source_share,116,-0.012766616502019474,-2.226797760087212,0.028428673030589404
单一伙伴来源份额（来源集中度）,source_share,117,-0.012649427840364005,-1.8953659561701621,0.023975294893656993
单一伙伴来源份额（来源集中度）,source_share,118,-0.012613488609648995,-2.219288657344065,0.027992972200932578
单一伙伴来源份额（来源集中度）,source_share,119,-0.012653968249812676,-2.191411390205089,0.027730050153933053
单一伙伴来源份额（来源集中度）,source_share,120,-0.012634370437433831,-2.046065345703688,0.025850747516816507
单一伙伴来源份额（来源集中度）,source_share,121,-0.01284141561031434,-2.3907206659350266,0.03070023767943915
单一伙伴来源份额（来源集中度）,source_share,122,-0.012651943803222428,-2.1743138338487906,0.027509296436424007
单一伙伴来源份额（来源集中度）,source_share,123,-0.012777195903001484,-2.0709634823355234,0.026461106121763136
单一伙伴来源份额（来源集中度）,source_share,124,-0.01258646794358799,-2.2389484750988085,0.028180453209176365
单一伙伴来源份额（来源集中度）,source_share,125,-0.012588529224299986,-2.307144997432161,0.029043562224872276
单一伙伴来源份额（来源集中度）,source_share,126,-0.01267602111751402,-1.9532601858319958,0.02475956736360574
单一伙伴来源份额（来源集中度）,source_share,127,-0.012734263754082424,-2.079688890455058,0.02648330685748974
单一伙伴来源份额（来源集中度）,source_share,128,-0.012907785507322283,-2.2571586200419316,0.02913491932350481
单一伙伴来源份额（来源集中度）,source_share,129,-0.012607754171844001,-2.1111866039415896,0.026617321713385746
单一伙伴来源份额（来源集中度）,source_share,130,-0.012641081235674777,-2.119933501291157,0.026798251604049975
单一伙伴来源份额（来源集中度）,source_share,131,-0.01254138960791057,-2.1003437926568433,0.02634122981426601
单一伙伴来源份额（来源集中度）,source_share,132,-0.0127260847959002,-2.258687819995368,0.028744252724728022
单一伙伴来源份额（来源集中度）,source_share,133,-0.012766447807684107,-2.3352313900655535,0.029812609660137497
单一伙伴来源份额（来源集中度）,source_share,134,-0.012594004903054453,-2.064738260426419,0.02600332377533444
单一伙伴来源份额（来源集中度）,source_share,135,-0.012577446282727703,-2.2550135406834295,0.028362311674769436
单一伙伴来源份额（来源集中度）,source_share,136,-0.012452247380002664,-2.2353150192993074,0.027834695592550408
单一伙伴来源份额（来源集中度）,source_share,137,-0.012589368142293776,-2.244953516282023,0.028262546278811293
单一伙伴来源份额（来源集中度）,source_share,138,-0.012484086567830245,-1.892067848716682,0.0236207388155874
单一伙伴来源份额（来源集中度）,source_share,139,-0.012715885090930384,-2.3218439481709883,0.02952430084401441
单一伙伴来源份额（来源集中度）,source_share,140,-0.012577425167606677,-2.0269681875187597,0.025494040695636537
单一伙伴来源份额（来源集中度）,source_share,141,-0.012656982345011543,-2.076410525406204,0.026281091361062464
单一伙伴来源份额（来源集中度）,source_share,142,-0.012694102584690186,-2.1462463081532697,0.02724467080771019
单一伙伴来源份额（来源集中度）,source_share,143,-0.01262847207538611,-1.9694211357371334,0.024870779817331587
单一伙伴来源份额（来源集中度）,source_share,144,-0.012743713998531702,-2.16740001220694,0.027620725875979364
单一伙伴来源份额（来源集中度）,source_share,145,-0.012754894750345361,-1.9556554939973143,0.02494417999387041
单一伙伴来源份额（来源集中度）,source_share,146,-0.012686023204141226,-1.8867957300512497,0.023935934412904737
单一伙伴来源份额（来源集中度）,source_share,147,-0.012728944262197752,-2.0389440774119936,0.025953605515115486
单一伙伴来源份额（来源集中度）,source_share,148,-0.012680779475225746,-2.0578205199441824,0.02609476821300656
单一伙伴来源份额（来源集中度）,source_share,149,-0.012679396236590382,-1.928478049746004,0.024451937326296642
单一伙伴来源份额（来源集中度）,source_share,150,-0.01262813428757771,-2.2654783166511634,0.02860876440826639
单一伙伴来源份额（来源集中度）,source_share,151,-0.012676363674562534,-2.117543819708622,0.02684275555544877
单一伙伴来源份额（来源集中度）,source_share,152,-0.012781793523040787,-2.277691073786813,0.029112977014416102
单一伙伴来源份额（来源集中度）,source_share,153,-0.012614044239960463,-2.1827951724650982,0.027533874872246875
单一伙伴来源份额（来源集中度）,source_share,154,-0.012735388253333977,-2.182238058962186,0.027791648942085363
单一伙伴来源份额（来源集中度）,source_share,155,-0.012734595941467714,-2.074755505097808,0.026421173034756346
单一伙伴来源份额（来源集中度）,source_share,156,-0.012605919017351528,-2.066815951098074,0.0260541145033127
单一伙伴来源份额（来源集中度）,source_share,157,-0.012656341757041062,-2.191675341643894,0.02773859214432485
单一伙伴来源份额（来源集中度）,source_share,158,-0.012673560446280274,-2.188967259588786,0.02774200887932696
单一伙伴来源份额（来源集中度）,source_share,159,-0.012799144631753714,-2.20514142801767,0.02822392407067008
单一伙伴来源份额（来源集中度）,source_share,160,-0.0125663702214322,-2.171482734934099,0.02728765597663001
单一伙伴来源份额（来源集中度）,source_share,161,-0.01256847419873263,-2.1183552077456964,0.026624492772302687
单一伙伴来源份额（来源集中度）,source_share,162,-0.012724824514520006,-2.1368322090871916,0.027190814877608636
单一伙伴来源份额（来源集中度）,source_share,163,-0.01266320732729687,-2.295644999558962,0.029070228579287465
单一伙伴来源份额（来源集中度）,source_share,164,-0.01280068504094032,-2.1036190518904863,0.026927764929371607
单一伙伴来源份额（来源集中度）,source_share,165,-0.012680055431240239,-2.096079609647173,0.026578405638618557
单一伙伴来源份额（来源集中度）,source_share,166,-0.012480049641439709,-2.1144695077911844,0.026388684422544568
单一伙伴来源份额（来源集中度）,source_share,167,-0.012512709212904927,-2.141893757122703,0.02680089374781279
单一伙伴来源份额（来源集中度）,source_share,168,-0.01270796861449683,-2.124780329621272,0.027001641741527353
单一伙伴来源份额（来源集中度）,source_share,169,-0.012730924167452282,-2.153376643712831,0.027414474755070965
单一伙伴来源份额（来源集中度）,source_share,170,-0.012753997971791836,-2.259526061682559,0.028817990807910154
单一伙伴来源份额（来源集中度）,source_share,171,-0.012665547535669829,-2.232028103403451,0.02826985804460738
单一伙伴来源份额（来源集中度）,source_share,172,-0.012657787790143699,-2.284614656716089,0.02891816750696425
单一伙伴来源份额（来源集中度）,source_share,173,-0.012675593518703324,-2.4465676699495518,0.03101169730028163
单一伙伴来源份额（来源集中度）,source_share,174,-0.012821090213535277,-2.297399650753222,0.029455168178851496
单一伙伴来源份额（来源集中度）,source_share,175,-0.012731497112109488,-2.1669562625490055,0.027588597398710234
单一伙伴来源份额（来源集中度）,source_share,176,-0.012604064803533948,-2.230587701354284,0.02811447193783522
单一伙伴来源份额（来源集中度）,source_share,177,-0.012678287996116009,-2.213214694182392,0.028059773290080182
单一伙伴来源份额（来源集中度）,source_share,178,-0.012593051577015959,-2.1244090068623223,0.026752792194094474
单一伙伴来源份额（来源集中度）,source_share,179,-0.012702009167509526,-1.8100368921653331,0.022991105197814513
单一伙伴来源份额（来源集中度）,source_share,180,-0.012661640160196202,-2.371627843480303,0.030028698348049717
单一伙伴来源份额（来源集中度）,source_share,181,-0.01268638021223729,-2.1742201544508544,0.027582983544472826
单一伙伴来源份额（来源集中度）,source_share,182,-0.012612929226650782,-2.0169043925804746,0.02543907236053861
单一伙伴来源份额（来源集中度）,source_share,183,-0.012685670367751945,-2.1783066309467944,0.027633279880079322
单一伙伴来源份额（来源集中度）,source_share,184,-0.012689060895891125,-2.071262807689279,0.02628237989816369
单一伙伴来源份额（来源集中度）,source_share,185,-0.012748244685147124,-2.1799664037939817,0.027790745120965916
单一伙伴来源份额（来源集中度）,source_share,186,-0.012540813889194532,-2.330882289304913,0.029231160987792597
单一伙伴来源份额（来源集中度）,source_share,187,-0.012758828937799392,-2.15536342225507,0.027499913203342316
单一伙伴来源份额（来源集中度）,source_share,188,-0.012706486116917324,-2.1536697427289018,0.027365574686409697
单一伙伴来源份额（来源集中度）,source_share,189,-0.012674186801267561,-2.4598755863421617,0.03117692268917813
单一伙伴来源份额（来源集中度）,source_share,190,-0.01279321995806297,-2.2314148635751403,0.028546981167407847
单一伙伴来源份额（来源集中度）,source_share,191,-0.012725657532751816,-2.189527335784097,0.027863175033786908
