draw,beta,assignment
3960,-5.672542475955568e-05,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:0;JP:2023;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:0;TH:2023;TW:2022;VN:2022
3961,-0.0015551094785613015,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:0;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:0;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:0
3962,-1.5574991482938584e-05,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:0;JP:2023;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:0
3963,-0.0023854487162306894,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:0;JP:2023;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
3964,-0.0012942726107466605,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:0;JP:2023;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
3965,0.003390426332374213,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:2023;VN:2022
3966,-0.0005624525551794374,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2022;LA:0;LK:2023;MM:2022;MN:2022;MY:2023;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
3967,0.0017325831462966894,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2023;PH:2023;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
3968,0.002083760879765325,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
3969,0.001590073082021472,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2022;LA:2023;LK:2022;MM:0;MN:2022;MY:2022;NZ:2023;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
3970,0.0005943712577514378,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:0;KR:2023;LA:2022;LK:2022;MM:2023;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
3971,0.0005911312613838367,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
3972,0.0015995230955451693,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:0;LA:2023;LK:0;MM:2023;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2022
3973,0.002929567585811464,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:2022;MM:2023;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2023;VN:2022
3974,0.0026888750544588765,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:0;LK:2023;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:0
3975,0.007619067967142766,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2023;PK:2022;SG:2023;TH:2022;TW:0;VN:2022
3976,0.004881476613440591,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2023;NZ:2022;PH:0;PK:2022;SG:0;TH:2022;TW:2023;VN:2022
3977,0.001214829161666928,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2023;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:0
3978,0.010347346565116659,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2023;MY:2022;NZ:2022;PH:0;PK:2022;SG:0;TH:2023;TW:0;VN:2022
3979,0.00797760102766476,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2023;NZ:2022;PH:2022;PK:0;SG:0;TH:2022;TW:0;VN:2022
3980,0.0014053572878753753,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:0;MM:0;MN:2022;MY:2022;NZ:2023;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
3981,0.00015300286768987043,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:0;NZ:2022;PH:2022;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
3982,0.0003847783272009012,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2022;LA:2023;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:2023;TH:0;TW:2022;VN:2022
3983,0.002540995057377519,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2022;KR:2023;LA:2022;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:2022
3984,0.00031559217115176475,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2023;KR:0;LA:0;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:0
3985,0.007374984766955421,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2023;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
3986,0.0015996763034573727,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:0;KH:2023;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2022;TH:2022;TW:2022;VN:2023
3987,-0.0036635526299579222,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2023;SG:0;TH:2022;TW:2022;VN:2022
3988,-0.0013642355089421342,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2023;SG:2022;TH:0;TW:2022;VN:2022
3989,-0.002032012866367676,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2022;LA:0;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
3990,-0.001889516601137262,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2023;PH:2022;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
3991,-0.0007397014971931489,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:0;PK:2023;SG:0;TH:2022;TW:2022;VN:2023
3992,0.004342439086821764,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:0
3993,-0.0007027015277680974,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2023;LA:0;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
3994,-0.0036051720983315376,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:0;KR:2023;LA:0;LK:2023;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:2022
3995,-0.00453702766632134,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:0;LK:0;MM:2023;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
3996,-0.0019526673748947049,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2023;PK:2022;SG:2022;TH:0;TW:2023;VN:2022
3997,-0.00309649672159461,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2023;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
3998,0.0013567562612023848,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2022;MM:2023;MN:2022;MY:2023;NZ:0;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2022
3999,0.0028862422788757227,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2023;SG:2022;TH:0;TW:0;VN:0
4000,-0.003319525166510994,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:2022;MY:2023;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:0
4001,0.002439677560937547,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2022;LK:2023;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
4002,-0.0020746124406631284,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
4003,0.0019633948804292727,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2023;SG:2022;TH:0;TW:0;VN:2022
4004,-0.003708024248690322,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:0;LA:2023;LK:2022;MM:2023;MN:2022;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:0
4005,-0.0034539927749287274,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2022;MM:0;MN:2023;MY:2022;NZ:0;PH:2022;PK:2022;SG:2023;TH:0;TW:2022;VN:2022
4006,-0.003356315937206431,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:0;LK:2023;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:2022;VN:0
4007,0.004466709324957215,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:0;MN:2022;MY:2022;NZ:0;PH:2023;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
4008,0.004030423572268023,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2023;TH:2023;TW:0;VN:2022
4009,0.005239415381112433,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2023;SG:2022;TH:2023;TW:0;VN:0
4010,-0.0009655886937973491,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2023;TH:2023;TW:2022;VN:0
4011,0.0007354322081229116,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2023;PH:2022;PK:2022;SG:0;TH:0;TW:2023;VN:2022
4012,0.004170121071105265,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:2023;SG:2022;TH:0;TW:0;VN:2023
4013,-0.001903202266334156,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2023;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
4014,0.002632722161116769,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2023;NZ:0;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2022
4015,-0.004104723861912674,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2022;LK:2023;MM:0;MN:2022;MY:0;NZ:2022;PH:2022;PK:0;SG:2023;TH:0;TW:2022;VN:2022
4016,0.0032351309457379048,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2022;LA:2023;LK:0;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2023;TH:2022;TW:0;VN:2022
4017,-0.003941127438229695,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2023;LA:0;LK:2022;MM:0;MN:2022;MY:0;NZ:0;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
4018,0.004743490663227391,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2023;LA:0;LK:2023;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:0;VN:2022
4019,0.00045232831739081767,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2023;LA:2022;LK:0;MM:0;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2022;SG:0;TH:2022;TW:2022;VN:0
4020,0.003705989436302044,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2022;KR:2023;LA:2023;LK:0;MM:0;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
4021,-0.002182137594191775,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:0;PK:2022;SG:2023;TH:2022;TW:2022;VN:0
4022,0.0036761824283660623,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:2022;MM:0;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2023
4023,-0.0029191817934721503,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:0;LK:2022;MM:2022;MN:0;MY:0;NZ:2022;PH:0;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
4024,-0.00196513427101556,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:0;MM:0;MN:0;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
4025,-0.002841921423793672,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:0;PK:2022;SG:2022;TH:2022;TW:2022;VN:2023
4026,0.0039674109436749205,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:2023;PK:0;SG:0;TH:2022;TW:0;VN:2022
4027,-0.0017441162217113938,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2022;KH:2023;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:0;PK:2022;SG:2022;TH:0;TW:2022;VN:2022
4028,0.0027251608412266854,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:0;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:0;VN:2022
4029,-0.0033984965942459875,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:0;PH:2022;PK:2022;SG:2023;TH:2022;TW:2022;VN:2022
4030,-0.0018580930915857135,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:0;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2023;SG:0;TH:2022;TW:2022;VN:2022
4031,0.003933114606153183,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2023;TH:2022;TW:0;VN:2022
4032,-0.0012465240234950665,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:2023;MY:0;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:0
4033,0.00298408504717761,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:0;TW:2023;VN:0
4034,0.0035523105269345337,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2023;NZ:2022;PH:2022;PK:0;SG:2022;TH:0;TW:0;VN:2022
4035,0.0011750192099104393,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:2022;TH:0;TW:2023;VN:0
4036,0.005420826229127788,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2022;JP:2023;KH:2022;KR:2022;LA:2023;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
4037,0.0030702388888353637,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:0;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
4038,0.0011163773664610557,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:0;KH:2022;KR:0;LA:0;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:2022
4039,0.0030796293463667846,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:2023;NZ:0;PH:0;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
4040,0.001992492501213045,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:0;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2022;VN:0
4041,-0.004250410166112745,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:0;KR:0;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:0;PH:2022;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
4042,0.00023175320055920495,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:2022;TW:2023;VN:2022
4043,-0.0011402421598280508,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:2022;VN:2023
4044,0.004317700374942268,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:0;KR:2022;LA:0;LK:0;MM:2022;MN:2022;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2023;TH:2022;TW:0;VN:2022
4045,0.004399190579226489,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:2022;TH:0;TW:0;VN:2023
4046,0.004322369574874385,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:0;NZ:2022;PH:2022;PK:2022;SG:2023;TH:2022;TW:0;VN:0
4047,0.004535631210187984,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:0;NZ:2023;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
4048,0.005473808251336896,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:0;PK:2023;SG:2022;TH:2022;TW:0;VN:0
4049,-0.0008967622019043844,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2022;LA:2022;LK:2022;MM:2023;MN:2022;MY:2022;NZ:0;PH:0;PK:0;SG:0;TH:2022;TW:2022;VN:2022
4050,0.005770582350223284,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2022;KR:2023;LA:0;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2022;PK:2022;SG:0;TH:2022;TW:0;VN:2022
4051,-0.0016919410191107848,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2023;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:2022;PH:0;PK:0;SG:0;TH:2022;TW:2022;VN:2022
4052,-0.0011331000612851813,AU:2022;BD:0;BN:2022;HK:0;ID:0;IN:2023;JP:2022;KH:2023;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2022;PH:0;PK:0;SG:0;TH:2022;TW:2022;VN:2022
4053,0.0028683957011658755,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2022;LA:0;LK:2022;MM:2022;MN:0;MY:2022;NZ:2022;PH:2023;PK:2023;SG:2022;TH:2022;TW:2022;VN:2022
4054,0.004801162126281266,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:0;MM:2022;MN:2023;MY:2022;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
4055,0.009018779718956973,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:0;MN:2022;MY:2022;NZ:2023;PH:2022;PK:2022;SG:2022;TH:2023;TW:0;VN:2022
4056,0.002499703720888955,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2022;NZ:0;PH:2022;PK:2023;SG:2022;TH:2023;TW:2022;VN:2022
4057,0.003029934142907214,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2022;LA:2022;LK:2022;MM:2022;MN:0;MY:2023;NZ:2023;PH:2022;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
4058,0.0031549505650933555,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:0;KR:2023;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:2022;SG:2022;TH:2023;TW:2022;VN:0
4059,0.002902220788113723,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:0;LA:2022;LK:2022;MM:2022;MN:2022;MY:2022;NZ:0;PH:2022;PK:0;SG:2022;TH:2023;TW:2023;VN:2022
4060,0.0029261590843169196,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:0;LA:2022;LK:2023;MM:0;MN:2022;MY:2022;NZ:2022;PH:2023;PK:2022;SG:0;TH:2022;TW:2022;VN:2022
4061,0.003516043702485202,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:0;LK:2022;MM:2022;MN:0;MY:2023;NZ:2022;PH:2022;PK:0;SG:2022;TH:2022;TW:2023;VN:2022
4062,0.0030998471555263303,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:0;MM:2022;MN:2022;MY:2023;NZ:0;PH:2023;PK:2022;SG:2022;TH:2022;TW:2022;VN:0
4063,0.004143382649465338,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:0;MN:0;MY:2022;NZ:2022;PH:0;PK:2023;SG:2022;TH:2023;TW:2022;VN:2022
4064,0.004660855671159803,AU:2022;BD:0;BN:2022;HK:0;ID:2022;IN:0;JP:0;KH:2022;KR:2022;LA:2022;LK:2022;MM:2022;MN:2022;MY:0;NZ:2023;PH:2022;PK:2022;SG:2022;TH:0;TW:2023;VN:0
